[Sat Jan 23 14:01:44.122187 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50291] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:01:47.158493 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50291] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:01:50.117458 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50291] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:01:53.145308 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50291] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:01:56.138357 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50291] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:01:59.115469 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50291] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:02:02.114149 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50291] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:02:05.108463 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:02:08.110633 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:02:11.133229 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:02:14.134127 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:02:17.119018 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:02:20.129200 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:02:23.191610 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:02:26.110094 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:02:29.207732 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:02:32.105680 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:02:35.106163 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:02:38.173557 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:02:41.108114 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:02:44.189254 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:02:47.117632 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
